yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,cityTeam,teamName,slugOrganizationTypeFrom,locationOrganizationFrom
2013,21,1,21,Gorgui Dieng,UTA,Louisville,College/University,203476,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2013,22,1,22,Mason Plumlee,BKN,Duke,College/University,203486,1610612751,Brooklyn Nets,Brooklyn,Nets,COL,NA
2013,23,1,23,Solomon Hill,IND,Arizona,College/University,203524,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2013,24,1,24,Tim Hardaway Jr.,NYK,Michigan,College/University,203501,1610612752,New York Knicks,New York,Knicks,COL,NA
2013,25,1,25,Reggie Bullock,LAC,North Carolina,College/University,203493,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2013,26,1,26,Andre Roberson,MIN,Colorado,College/University,203460,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2013,27,1,27,Rudy Gobert,DEN,Cholet Basket,Other Team/Club,203497,1610612743,Denver Nuggets,Denver,Nuggets,PRO,France
2013,28,1,28,Livio Jean-Charles,SAS,ASVEL Basket,Other Team/Club,203520,1610612759,San Antonio Spurs,San Antonio,Spurs,PRO,France
2013,29,1,29,Archie Goodwin,OKC,Kentucky,College/University,203462,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2013,30,1,30,Nemanja Nedovic,PHX,BC Lietuvos rytas,Other Team/Club,203517,1610612756,Phoenix Suns,Phoenix,Suns,PRO,Lithuania
2013,31,2,1,Allen Crabbe,CLE,California,College/University,203459,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2013,32,2,2,Alex Abrines,OKC,FC Barcelona Basquet,Other Team/Club,203518,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,PRO,Spain
2013,33,2,3,Carrick Felix,CLE,Arizona State,College/University,203467,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2013,34,2,4,Isaiah Canaan,HOU,Murray State,College/University,203477,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2013,35,2,5,Glen Rice,PHI,Michigan,College/University,203318,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2013,36,2,6,Ray McCallum,SAC,Detroit Mercy,College/University,203492,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2013,37,2,7,Tony Mitchell,DET,North Texas,College/University,203502,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2013,38,2,8,Nate Wolters,WAS,South Dakota State,College/University,203489,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2013,39,2,9,Jeff Withey,POR,Kansas,College/University,203481,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2013,40,2,10,Grant Jerrett,POR,Arizona,College/University,203511,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2013,41,2,11,Jamaal Franklin,MEM,San Diego State,College/University,203479,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2013,42,2,12,Pierre Jackson,PHI,Baylor,College/University,203510,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2013,43,2,13,Ricky Ledo,MIL,Providence,College/University,203495,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2013,44,2,14,Mike Muscala,DAL,Bucknell,College/University,203488,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2013,45,2,15,Marko Todorovic,POR,FC Barcelona Basquet,Other Team/Club,203525,1610612757,Portland Trail Blazers,Portland,Trail Blazers,PRO,Spain
2013,46,2,16,Erick Green,UTA,Virginia Tech,College/University,203475,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2013,47,2,17,Raul Neto,ATL,San Sebastian Gipuzkoa BC,Other Team/Club,203526,1610612737,Atlanta Hawks,Atlanta,Hawks,PRO,Spain
2013,48,2,18,Ryan Kelly,LAL,Duke,College/University,203527,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2013,49,2,19,Erik Murphy,CHI,Florida,College/University,203513,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2013,50,2,20,James Ennis III,ATL,Long Beach State,College/University,203516,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2013,51,2,21,Romero Osby,ORL,Oklahoma,College/University,203528,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2013,52,2,22,Lorenzo Brown,MIN,North Carolina State,College/University,203485,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2013,53,2,23,Colton Iverson,IND,Colorado State,College/University,203470,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2013,54,2,24,Arsalan Kazemi,WAS,Oregon,College/University,203529,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2013,55,2,25,Joffrey Lauvergne,MEM,KK Partizan,Other Team/Club,203530,1610612763,Memphis Grizzlies,Memphis,Grizzlies,PRO,Serbia
2013,56,2,26,Peyton Siva,DET,Louisville,College/University,203491,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2013,57,2,27,Alex Oriakhi,PHX,Missouri,College/University,203531,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2013,58,2,28,Deshaun Thomas,SAS,Ohio State,College/University,203472,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2013,59,2,29,Bojan Dubljevic,MIN,Valencia BC,Other Team/Club,203532,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,PRO,Spain
2013,60,2,30,Janis Timma,MEM,BK Ventspils,Other Team/Club,203533,1610612763,Memphis Grizzlies,Memphis,Grizzlies,PRO,Latvia
2012,1,1,1,Anthony Davis,NOH,Kentucky,College/University,203076,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2012,2,1,2,Michael Kidd-Gilchrist,CHA,Kentucky,College/University,203077,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2012,3,1,3,Bradley Beal,WAS,Florida,College/University,203078,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2012,4,1,4,Dion Waiters,CLE,Syracuse,College/University,203079,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2012,5,1,5,Thomas Robinson,SAC,Kansas,College/University,203080,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2012,6,1,6,Damian Lillard,POR,Weber State,College/University,203081,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2012,7,1,7,Harrison Barnes,GSW,North Carolina,College/University,203084,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2012,8,1,8,Terrence Ross,TOR,Washington,College/University,203082,1610612761,Toronto Raptors,Toronto,Raptors,COL,NA
2012,9,1,9,Andre Drummond,DET,Connecticut,College/University,203083,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2012,10,1,10,Austin Rivers,NOH,Duke,College/University,203085,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2012,11,1,11,Meyers Leonard,POR,Illinois,College/University,203086,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2012,12,1,12,Jeremy Lamb,HOU,Connecticut,College/University,203087,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2012,13,1,13,Kendall Marshall,PHX,North Carolina,College/University,203088,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2012,14,1,14,John Henson,MIL,North Carolina,College/University,203089,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2012,15,1,15,Maurice Harkless,PHI,St. John's (NY),College/University,203090,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2012,16,1,16,Royce White,HOU,Iowa State,College/University,203091,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2012,17,1,17,Tyler Zeller,DAL,North Carolina,College/University,203092,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2012,18,1,18,Terrence Jones,HOU,Kentucky,College/University,203093,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2012,19,1,19,Andrew Nicholson,ORL,St. Bonaventure,College/University,203094,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2012,20,1,20,Evan Fournier,DEN,Poitiers Basket 86,Other Team/Club,203095,1610612743,Denver Nuggets,Denver,Nuggets,PRO,France
2012,21,1,21,Jared Sullinger,BOS,Ohio State,College/University,203096,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2012,22,1,22,Fab Melo,BOS,Syracuse,College/University,203097,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2012,23,1,23,John Jenkins,ATL,Vanderbilt,College/University,203098,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2012,24,1,24,Jared Cunningham,CLE,Oregon State,College/University,203099,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2012,25,1,25,Tony Wroten,MEM,Washington,College/University,203100,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2012,26,1,26,Miles Plumlee,IND,Duke,College/University,203101,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2012,27,1,27,Arnett Moultrie,MIA,Mississippi State,College/University,203102,1610612748,Miami Heat,Miami,Heat,COL,NA
2012,28,1,28,Perry Jones III,OKC,Baylor,College/University,203103,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2012,29,1,29,Marquis Teague,CHI,Kentucky,College/University,203104,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2012,30,1,30,Festus Ezeli,GSW,Vanderbilt,College/University,203105,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2012,31,2,1,Jeffery Taylor,CHA,Vanderbilt,College/University,203106,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2012,32,2,2,Tomas Satoransky,WAS,CB Sevilla,Other Team/Club,203107,1610612764,Washington Wizards,Washington,Wizards,PRO,Spain
2012,33,2,3,Bernard James,CLE,Florida State,College/University,203108,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2012,34,2,4,Jae Crowder,CLE,Marquette,College/University,203109,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2012,35,2,5,Draymond Green,GSW,Michigan State,College/University,203110,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2012,36,2,6,Orlando Johnson,SAC,California-Santa Barbara,College/University,203111,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2012,37,2,7,Quincy Acy,TOR,Baylor,College/University,203112,1610612761,Toronto Raptors,Toronto,Raptors,COL,NA
2012,38,2,8,Quincy Miller,DEN,Baylor,College/University,203113,1610612743,Denver Nuggets,Denver,Nuggets,COL,NA
2012,39,2,9,Khris Middleton,DET,Texas A&M,College/University,203114,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2012,40,2,10,Will Barton,POR,Memphis,College/University,203115,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2012,41,2,11,Tyshawn Taylor,POR,Kansas,College/University,203116,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2012,42,2,12,Doron Lamb,MIL,Kentucky,College/University,203117,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2012,43,2,13,Mike Scott,ATL,Virginia,College/University,203118,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2012,44,2,14,Kim English,DET,Missouri,College/University,203119,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2012,45,2,15,Justin Hamilton,PHI,Louisiana State,College/University,203120,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2012,46,2,16,Darius Miller,NOH,Kentucky,College/University,203121,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2012,47,2,17,Kevin Murphy,UTA,Tennessee Tech,College/University,203122,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2012,48,2,18,Kostas Papanikolaou,NYK,Olympiacos B.C.,Other Team/Club,203123,1610612752,New York Knicks,New York,Knicks,PRO,Greece
2012,49,2,19,Kyle OQuinn,ORL,Norfolk State,College/University,203124,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2012,50,2,20,Izzet Turkyilmaz,DEN,Banvit B.K.,Other Team/Club,203125,1610612743,Denver Nuggets,Denver,Nuggets,PRO,Turkey
2012,51,2,21,Kris Joseph,BOS,Syracuse,College/University,203126,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2012,52,2,22,Ognjen Kuzmic,GSW,CB Axarquia,Other Team/Club,203136,1610612744,Golden State Warriors,Golden State,Warriors,PRO,Spain
2012,53,2,23,Furkan Aldemir,LAC,Galatasaray S.K.,Other Team/Club,203128,1610612746,Los Angeles Clippers,Los Angeles,Clippers,PRO,Turkey
2012,54,2,24,Tornike Shengelia,PHI,Georgia,College/University,203129,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2012,55,2,25,Darius Johnson-Odom,DAL,Marquette,College/University,203130,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2012,56,2,26,Tomislav Zubcic,TOR,KK Cibona,Other Team/Club,203131,1610612761,Toronto Raptors,Toronto,Raptors,PRO,Croatia
2012,57,2,27,Ilkan Karaman,BKN,Pinar Karsiyaka,Other Team/Club,203132,1610612751,Brooklyn Nets,Brooklyn,Nets,PRO,Turkey
2012,58,2,28,Robbie Hummel,MIN,Purdue,College/University,203133,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2012,59,2,29,Marcus Denmon,SAS,Missouri,College/University,203134,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2012,60,2,30,Robert Sacre,LAL,Gonzaga,College/University,203135,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2011,1,1,1,Kyrie Irving,CLE,Duke,College/University,202681,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2011,2,1,2,Derrick Williams,MIN,Arizona,College/University,202682,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2011,3,1,3,Enes Kanter,UTA,Kentucky,College/University,202683,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2011,4,1,4,Tristan Thompson,CLE,Texas,College/University,202684,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2011,5,1,5,Jonas Valanciunas,TOR,BC Lietuvos rytas,Other Team/Club,202685,1610612761,Toronto Raptors,Toronto,Raptors,PRO,Lithuania
2011,6,1,6,Jan Vesely,WAS,KK Partizan,Other Team/Club,202686,1610612764,Washington Wizards,Washington,Wizards,PRO,Serbia
2011,7,1,7,Bismack Biyombo,SAC,Baloncesto Fuenlabrada,Other Team/Club,202687,1610612758,Sacramento Kings,Sacramento,Kings,PRO,Spain
2011,8,1,8,Brandon Knight,DET,Kentucky,College/University,202688,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2011,9,1,9,Kemba Walker,CHA,Connecticut,College/University,202689,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2011,10,1,10,Jimmer Fredette,MIL,Brigham Young,College/University,202690,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2011,11,1,11,Klay Thompson,GSW,Washington State,College/University,202691,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2011,12,1,12,Alec Burks,UTA,Colorado,College/University,202692,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2011,13,1,13,Markieff Morris,PHX,Kansas,College/University,202693,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2011,14,1,14,Marcus Morris Sr.,HOU,Kansas,College/University,202694,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2011,15,1,15,Kawhi Leonard,IND,San Diego State,College/University,202695,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2011,16,1,16,Nikola Vucevic,PHI,Southern California,College/University,202696,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2011,17,1,17,Iman Shumpert,NYK,Georgia Tech,College/University,202697,1610612752,New York Knicks,New York,Knicks,COL,NA
2011,18,1,18,Chris Singleton,WAS,Florida State,College/University,202698,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2011,19,1,19,Tobias Harris,CHA,Tennessee,College/University,202699,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2011,20,1,20,Donatas Motiejunas,MIN,Universo Treviso Basket,Other Team/Club,202700,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,PRO,Italy
2011,21,1,21,Nolan Smith,POR,Duke,College/University,202701,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2011,22,1,22,Kenneth Faried,DEN,Morehead State,College/University,202702,1610612743,Denver Nuggets,Denver,Nuggets,COL,NA
2011,23,1,23,Nikola Mirotic,HOU,Real Madrid Baloncesto,Other Team/Club,202703,1610612745,Houston Rockets,Houston,Rockets,PRO,Spain
2011,24,1,24,Reggie Jackson,OKC,Boston College,College/University,202704,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2011,25,1,25,MarShon Brooks,BOS,Providence,College/University,202705,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2011,26,1,26,Jordan Hamilton,DAL,Texas,College/University,202706,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2011,27,1,27,JaJuan Johnson,NJN,Purdue,College/University,202707,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2011,28,1,28,Norris Cole,CHI,Cleveland State,College/University,202708,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2011,29,1,29,Cory Joseph,SAS,Texas,College/University,202709,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2011,30,1,30,Jimmy Butler,CHI,Marquette,College/University,202710,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2011,31,2,1,Bojan Bogdanovic,MIA,KK Partizan,Other Team/Club,202711,1610612748,Miami Heat,Miami,Heat,PRO,Serbia
2011,32,2,2,Justin Harper,CLE,Richmond,College/University,202712,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2011,33,2,3,Kyle Singler,DET,Duke,College/University,202713,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2011,34,2,4,Shelvin Mack,WAS,Butler,College/University,202714,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2011,35,2,5,Tyler Honeycutt,SAC,California-Los Angeles,College/University,202715,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2011,36,2,6,Jordan Williams,NJN,Maryland,College/University,202716,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2011,37,2,7,Trey Thompkins,LAC,Georgia,College/University,202717,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2011,38,2,8,Chandler Parsons,HOU,Florida,College/University,202718,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2011,39,2,9,Jeremy Tyler,CHA,Tokyo Apache,Other Team/Club,202719,1610612766,Charlotte Bobcats,Charlotte,Bobcats,PRO,Japan
2011,40,2,10,Jon Leuer,MIL,Wisconsin,College/University,202720,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2011,41,2,11,Darius Morris,LAL,Michigan,College/University,202721,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2011,42,2,12,Davis Bertans,IND,KK Olimpija,Other Team/Club,202722,1610612754,Indiana Pacers,Indiana,Pacers,PRO,Slovenia
2011,43,2,13,Malcolm Lee,CHI,California-Los Angeles,College/University,202723,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2011,44,2,14,Charles Jenkins,GSW,Hofstra,College/University,202724,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2011,45,2,15,Josh Harrellson,NOH,Kentucky,College/University,202725,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2011,46,2,16,Andrew Goudelock,LAL,College of Charleston,College/University,202726,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2011,47,2,17,Travis Leslie,LAC,Georgia,College/University,202727,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2011,48,2,18,Keith Benson,ATL,Oakland,College/University,202728,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2011,49,2,19,Josh Selby,MEM,Kansas,College/University,202729,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2011,50,2,20,Lavoy Allen,PHI,Temple,College/University,202730,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2011,51,2,21,Jon Diebler,POR,Ohio State,College/University,202739,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2011,52,2,22,Vernon Macklin,DET,Florida,College/University,202731,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2011,53,2,23,DeAndre Liggins,ORL,Kentucky,College/University,202732,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2011,54,2,24,MIlan Macvan,CLE,Maccabi Tel Aviv B.C.,Other Team/Club,202733,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,PRO,Israel
2011,55,2,25,ETwaun Moore,BOS,Purdue,College/University,202734,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2011,56,2,26,Chukwudiebere Maduabum,LAL,Bakersfield Jam,Other Team/Club,202624,1610612747,Los Angeles Lakers,Los Angeles,Lakers,PRO,D-League
2011,57,2,27,Tanguy Ngombo,DAL,Al Rayyan Basketball Team,Other Team/Club,202735,1610612742,Dallas Mavericks,Dallas,Mavericks,PRO,Qatar
2011,58,2,28,Ater Majok,LAL,Gold Coast Blaze,Other Team/Club,202736,1610612747,Los Angeles Lakers,Los Angeles,Lakers,PRO,Australia
2011,59,2,29,Adam Hanga,SAS,Alba Fehervar,Other Team/Club,202737,1610612759,San Antonio Spurs,San Antonio,Spurs,PRO,Hungary
2011,60,2,30,Isaiah Thomas,SAC,Washington,College/University,202738,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2010,1,1,1,John Wall,WAS,Kentucky,College/University,202322,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2010,2,1,2,Evan Turner,PHI,Ohio State,College/University,202323,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2010,3,1,3,Derrick Favors,NJN,Georgia Tech,College/University,202324,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2010,4,1,4,Wesley Johnson,MIN,Syracuse,College/University,202325,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2010,5,1,5,DeMarcus Cousins,SAC,Kentucky,College/University,202326,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2010,6,1,6,Ekpe Udoh,GSW,Baylor,College/University,202327,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2010,7,1,7,Greg Monroe,DET,Georgetown,College/University,202328,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2010,8,1,8,Al-Farouq Aminu,LAC,Wake Forest,College/University,202329,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2010,9,1,9,Gordon Hayward,UTA,Butler,College/University,202330,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2010,10,1,10,Paul George,IND,Fresno State,College/University,202331,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2010,11,1,11,Cole Aldrich,NOH,Kansas,College/University,202332,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2010,12,1,12,Xavier Henry,MEM,Kansas,College/University,202333,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2010,13,1,13,Ed Davis,TOR,North Carolina,College/University,202334,1610612761,Toronto Raptors,Toronto,Raptors,COL,NA
2010,14,1,14,Patrick Patterson,HOU,Kentucky,College/University,202335,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2010,15,1,15,Larry Sanders,MIL,Virginia Commonwealth,College/University,202336,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2010,16,1,16,Luke Babbitt,MIN,Nevada-Reno,College/University,202337,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2010,17,1,17,Kevin Seraphin,CHI,Cholet Basket,Other Team/Club,202338,1610612741,Chicago Bulls,Chicago,Bulls,PRO,France
2010,18,1,18,Eric Bledsoe,OKC,Kentucky,College/University,202339,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2010,19,1,19,Avery Bradley,BOS,Texas,College/University,202340,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2010,20,1,20,James Anderson,SAS,Oklahoma State,College/University,202341,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2010,21,1,21,Craig Brackins,OKC,Iowa State,College/University,202342,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2010,22,1,22,Elliot Williams,POR,Memphis,College/University,202343,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2010,23,1,23,Trevor Booker,MIN,Clemson,College/University,202344,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2010,24,1,24,Damion James,ATL,Texas,College/University,202345,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2010,25,1,25,Dominique Jones,MEM,South Florida,College/University,202346,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2010,26,1,26,Quincy Pondexter,OKC,Washington,College/University,202347,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2010,27,1,27,Jordan Crawford,NJN,Xavier,College/University,202348,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2010,28,1,28,Greivis Vasquez,MEM,Maryland,College/University,202349,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2010,29,1,29,Daniel Orton,ORL,Kentucky,College/University,202350,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2010,30,1,30,Lazar Hayward,WAS,Marquette,College/University,202351,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2010,31,2,1,Tibor Pleiss,NJN,Brose Baskets,Other Team/Club,202353,1610612751,New Jersey Nets,New Jersey,Nets,PRO,Germany
2010,32,2,2,Dexter Pittman,MIA,Texas,College/University,202354,1610612748,Miami Heat,Miami,Heat,COL,NA
2010,33,2,3,Hassan Whiteside,SAC,Marshall,College/University,202355,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2010,34,2,4,Armon Johnson,POR,Nevada-Reno,College/University,202356,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2010,35,2,5,Nemanja Bjelica,WAS,KK Crvena zvezda,Other Team/Club,202357,1610612764,Washington Wizards,Washington,Wizards,PRO,Serbia
2010,36,2,6,Terrico White,DET,Mississippi,College/University,202358,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2010,37,2,7,Darington Hobson,MIL,New Mexico,College/University,202359,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2010,38,2,8,Andy Rautins,NYK,Syracuse,College/University,202360,1610612752,New York Knicks,New York,Knicks,COL,NA
2010,39,2,9,Landry Fields,NYK,Stanford,College/University,202361,1610612752,New York Knicks,New York,Knicks,COL,NA
2010,40,2,10,Lance Stephenson,IND,Cincinnati,College/University,202362,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2010,41,2,11,Jarvis Varnado,MIA,Mississippi State,College/University,202363,1610612748,Miami Heat,Miami,Heat,COL,NA
2010,42,2,12,DaSean Butler,MIA,West Virginia,College/University,202364,1610612748,Miami Heat,Miami,Heat,COL,NA
2010,43,2,13,Devin Ebanks,LAL,West Virginia,College/University,202365,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2010,44,2,14,Jerome Jordan,MIL,Tulsa,College/University,202366,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2010,45,2,15,Paulao Prestes,MIN,CB Murcia,Other Team/Club,202370,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,PRO,Spain
